"";"id";"screen name";"text"
"756";"UHJvcG9zYWw6NTZmMjdjOGUtMjAwOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_14171";"La laïcité commence par le vestimentaire! Interdiction, dans les espaces publics, de personnes voilées de la tête aux pieds ( c'est un manque de respect pour les autochtones, et en période de fortes probabilités de terrorisme, il n'y a aucun moyen de savoir qui se cache sous ces vêtements!).Surveiller les mosquées ( prêche extrémiste)!"
"757";"UHJvcG9zYWw6ZDU0ZDNmMTctMWUzNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_891";"Non réponse"
"758";"UHJvcG9zYWw6ZGM4MmZiNTgtMzJjOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50806";"Non réponse"
"759";"UHJvcG9zYWw6MzY2ZTQzNDAtMmVmYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_46311";"La liberté de chacun dans l'exercice de sa religion. La surveillance des prédicateurs avec à la clé une interdiction d'exercer vis-à-vis de tous ceux qui mettent la religion au-dessus de l'état de droit."
"760";"UHJvcG9zYWw6YmYyNmQ4YzItMjAwYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_14257";"Non réponse"
"761";"UHJvcG9zYWw6NWFmNTMzNmEtMjE2YS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18758";"N'étant pas croyant, je ne souhaite pas me prononcer sur un sujet que je ne maitrise pas"
"762";"UHJvcG9zYWw6ODQ5NjFlMjMtMjdmOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35567";"Il ne faut pas mélanger religion et extrêmisme. Le problème est que pour éviter des comportements déviants on stigmatise l'ensemble des pratiquants d'une religion et on prend des mesures qui peuvent être jugées injustes et stigmatisantes par ces citoyens modérés. Encore une fois je crois qu'il est important de communiquer, d'expliquer, d'éduquer chacun pour lui permettre de faire des choix éclairés en accord à la fois avec les valeurs de la République mais aussi avec les valeurs de sa religion. En résumé, il faut former nos enfants à la citoyenneté encore et encore plus et former les """"éducateurs religieux"""" (prêtres, imams, rabbins...) à modérer leurs propos pour rendre la pratique religieuse compatible avec la République."
"763";"UHJvcG9zYWw6ZTBkZGY4YzctM2Y3Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_73592";"Non réponse"
"764";"UHJvcG9zYWw6YjBkMmZjODYtMjcwOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_32781";"Non réponse"
"765";"UHJvcG9zYWw6YWM4MTE0NDAtNDVjMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_96386";"La France dans son histoire est catholique ne pas le renier les autres religions doivent s’adapter à la France et non pas le contraire"
"766";"UHJvcG9zYWw6YzIyOTAzMmEtMzFjNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_49395";"reconnaitre que chacun à le droit de pratiquer sa religion, mais également rappeler que cela doit se faire dans la sphère privée, car nul ne peut etre inquiété pour ses pensées philosophiques ou religieuses, et l' état n' a pas à financer les religions, c' est aux adeptes de la faire...l' état ne doit reconnaitre aucune religion et le prosélitisme en france doit cesser."
"767";"UHJvcG9zYWw6NTIzZjc2MWMtM2VjNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_72487";"Non réponse"
"768";"UHJvcG9zYWw6NDE0MGIwNWUtMmZhMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_46955";"La religion doit rester d'ordre individuel et privé, pas de place dans le débat public sauf peut être en avis consultatif sur les thèmes éthiques et encore ..."
"769";"UHJvcG9zYWw6YjE4ZmY2ODktMjhjNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_37277";"rôle de l'éducation nationale, rôle des institutions : comémorations"
"770";"UHJvcG9zYWw6OWEwNTk3MjItMjdmNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35534";"Interdire les religieux qui font de la politique et les signes ostentatoires, tout en differentiant la croix portée discrètement sous la chemise, du voile  ostentatoire"
"771";"UHJvcG9zYWw6NzNkMWJlZWYtMmVjYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_45926";"Non réponse"
"772";"UHJvcG9zYWw6NTlkZmVmYzMtMWZiMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_11310";"limiter l'immigration."
"773";"UHJvcG9zYWw6Yzk2MWM0MzUtNDQyYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_89455";"Que l'Etat entretienne des relations suivies et organisées avec les représentants des différentes religions, et les aide à dialoguer, que des valeurs spirituelles sans connotation religieuse soient présentes dans la vie publique et les discours des représentants de l'Etat, dans la vie publique en générale et dans l'Education nationale."
"774";"UHJvcG9zYWw6MTg1YmFhMjgtM2RiZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_69131";"Non réponse"
"775";"UHJvcG9zYWw6NmMzNzQyZjEtMzNiNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_52463";"conserver coûte que coûte la séparation des religions et de l’état ne pas laisser mourir notre système éducatif laïque"
"776";"UHJvcG9zYWw6OTc2YjNmY2ItM2U5Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_71869";"rien"
"777";"UHJvcG9zYWw6YWNjNGM1N2MtMmQzZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_43643";"Le voile intégral doit être interdit DE FAIT sur tout le territoire."
"778";"UHJvcG9zYWw6NGZhZWI4NDgtMjdjNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_34594";"1/ ne pas toucher la loi de 1901, 2/ Eviter toutes initiatives ou propos inappropriés de la part de tous les élus : dès que l'on est un élu de la France = plus aucun signe ostentatoire ,ni plus aucune participation publique pro-religion"
"779";"UHJvcG9zYWw6YTQwNDk0OWYtNDQyMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_89104";"Non réponse"
"780";"UHJvcG9zYWw6MWJlMWI3ZWEtNDc2NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_106840";"Non réponse"
"781";"UHJvcG9zYWw6MzczZTAyZjktMjI3NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_23059";"interdire les écoles religieuses, interdire tout signe religieux sur la voie publique ou accepter que nous soyons une population judeo chrétienne et de modifier la constitution  et de tolérer uniquement la pratique d'autres religion sur notre territoire."
"782";"UHJvcG9zYWw6NzQ2YzFkMDgtNDcyZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_104778";"Non réponse"
"783";"UHJvcG9zYWw6YmQyNDlkMWQtMjk1My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_37917";"Par définition, la laïcité doit être la même pour tout le monde. La loi de 1905 doit être appliquée sur tout le territoire sur le principe de la République indivisible."
"784";"UHJvcG9zYWw6M2UzYzdmMjctMmQ1NC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_43987";"Appliquer à la lettre les Lois en vigueur.  Remettre les cours d'instruction civique dans les écoles en rappelant les principes fondamentaux de la République dont la laïcité est LE principe fondamental pour le bien-vivre ensemble."
"785";"UHJvcG9zYWw6YmY5NDQ1NjEtNDMyZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_82704";"Instauration de l’uniforme à l'école"
"786";"UHJvcG9zYWw6YzMxNGJhNDctMjg5ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_36762";"Non réponse"
"787";"UHJvcG9zYWw6N2MwZDc2M2QtMWU2MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_3090";"Notre pays est laïc et chacun doit pouvoir exercer sa religion ou non religion en toute liberté. Les religions n’ont pas posé problème depuis l’après guerre, chacune ayant à cœur de rester dans la sphère privée.  Chacun a le droit d’exercer sa religion avec rigueur ou non dès lors où cela ne gêne ni ne choque le reste de la population. Et là l’Islam désormais nous interpelle. L’application de ses préceptes pour limiter le droit des femmes (transformation en fantôme, refus de piscine pour les filles, refus de serrer la main des femmes, refus d’être soignée par un homme) s’apparente à une régression de civilisation et du droit des femmes qui me choque.  Les lois doivent être appliquées pour et dans le respect de nos valeurs"
"788";"UHJvcG9zYWw6N2UxYzU0YmQtMjBmZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_17834";"Diminuer les informations religieuses à tous les niveaux dans les télévisions et les médias car la croyance doit rester dans le domaine du privé."
"789";"UHJvcG9zYWw6YTA1ODc2ZWYtNDQzMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_89622";"ne pas laisser faire, la France est un pays catholique au départ et je trouve que l'on en fait trop. Dans certains pays d'autre confession, il est impossible d'imposer sa religion comme il est fait en FRANCE"
"790";"UHJvcG9zYWw6YzViZGZkNTgtM2QxNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_67849";"Interdiction de manifestations religieuses sur la voie publique. Interdiction faite à l'argent public de subventionner une religion. Veiller à ce que la loi de 1905 ne soit pas contournée par des associations pseudo- culturelles servant de faux nez à des associations religieuses. Eduquer les enfants. Inculquer aux immigrants les principes républicains en vigueur."
"791";"UHJvcG9zYWw6NGI2ZmNjNWMtMWYzZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_9846";"Il est indispensable de réintroduire à l'école (maternelle, primaire et collèges) les séquences de """"morale"""" et d'éducation citoyenne. Les valeurs de la République seront ainsi mieux appréhendées par l'ensemble des élèves et futurs citoyens."
"792";"UHJvcG9zYWw6ZGZkNTNmMDUtMzVlYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_55807";"Non réponse"
"793";"UHJvcG9zYWw6NDcwYTllMjUtMjEwNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_17866";"Non réponse"
"794";"UHJvcG9zYWw6MzE2NTNmMWYtNDcwOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_103517";"Non réponse"
"795";"UHJvcG9zYWw6ZjZkY2RhNzEtMzY4OS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_56797";"Non réponse"
"796";"UHJvcG9zYWw6MDkyN2NkNGQtMzgxYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_59036";"Veiller à la neutralité de la république vis-à-vis des religions, aides financières…."
"797";"UHJvcG9zYWw6MDE4YmM2OWEtM2RmMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_70395";"Renforcer l'enseignement de la laïcité avec des enseignants mieux formés."
"798";"UHJvcG9zYWw6ZmNlOWU1NjUtNDliNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_115462";"Je ne suis pas certain que s'impose un tel rapport; la religion à mes yeux relève de la sphère privée, pas de la chose publique. En tout cas, la laïcité doit en tous cas être préservée."
"799";"UHJvcG9zYWw6NjA4NjQ3ZjgtMjRhZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_28151";"Aucun financement de quelque sorte que ce soit d'association religieuse, etc..."
"800";"UHJvcG9zYWw6OGJlYjA0OGItMmQ1Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_44034";"Pas besoin de renforcer"
"801";"UHJvcG9zYWw6MGQzN2U3Y2ItNDEyYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_77477";"Non réponse"
"802";"UHJvcG9zYWw6NDZkNTMxMjktMmJiNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_41396";"respecter les lois"
"803";"UHJvcG9zYWw6Y2MwYmUzY2ItMjdkYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35029";"Appliquer le principe, rien que le principe. Problemes sur le financement des imans, le contenu des preches avec valeurs contraires à celles de la république. L'Islam de France serait une abbération. L'etat n'a pas voccation à s'imiscer dans quelque religion que ce soit , au niveau  du contenu de la croyance qui fait partie du domaine privé. En revanche s'il y a des regles de cette croyance qui regissent ou influent  la vie en société , la laicité doit s'assurer que ces règles sont compatibles avec nos valeurs  (ex: egalité hommes-femmes, droit d'apostasie......)"
"804";"UHJvcG9zYWw6ODgxZjRkZmUtMjkwNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_37482";"Ne pas toucher à la loi 1905"
"805";"UHJvcG9zYWw6ODVjYzc4NzEtMjE1Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18578";"Non réponse"
"806";"UHJvcG9zYWw6NWY2NDU5ZWMtMWVlYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_6180";"réaffirmer le principe de la laïcité et combattre les dérives intégristes de tout bord. Que penser des ces élèves musulmans au lycée qui pendant le ramadan détruisent le foyer des élèves sans que le proviseur ne réagisse. Que penser des musulmans qui font la prière du Vendredi en pleine rue? Dès lors il ne faut pas s'étonner de voir des dérives ."
"807";"UHJvcG9zYWw6ZTZjYWIxOTgtNDlhYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_115246";"Non réponse"
"808";"UHJvcG9zYWw6OTViY2Q5MGMtMzQzNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_52958";"Faire respecter les lois déjà existantes sur ce sujet."
"809";"UHJvcG9zYWw6ZDk3ZjIwMDktM2MyNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_65878";"Tolérance zéro sur les lois qui existent déjà et qui doivent être appliquées. Faire comprendre aux citoyens que l'application de la laïcité de manière stricte les protège ."
"810";"UHJvcG9zYWw6MTlkZGJlZTctNDk3Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_114261";"INTERDICTION DES SIGNES RELIGIEUX OSTENTATOIRE DANS L’ESPACE PUBLIC, ESPACE PUBLIC ETANT HORS CERCLE PRIVE.  INDISPENSABLE.  SINON CE SERA LA GUERRE CIVILE."
"811";"UHJvcG9zYWw6YzBjYzk5MDUtMjI1ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_22605";"La France c est l état et la séparation de l église"
"812";"UHJvcG9zYWw6YTczNmQ0YWEtMmQ1ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_44192";"Non réponse"
"813";"UHJvcG9zYWw6ZDMxOTQ3ODAtMmVmMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_46253";"La laïcité est la clef de voute de notre société. Ses principes sont intangibles. Il faut l’enseigner avec conviction mais aussi accepter d’accentuer la répression sur ceux qui la dénigrent. Il n'y a pas, il ne doit pas y avoir de possibilités de dérogation à ses principes et à ses valeurs."
"814";"UHJvcG9zYWw6NTU1OGE1ZDAtMjdkNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_34920";"clarifier les rapports entre Etat et religions et déplacer le débat au niveau des régions"
"815";"UHJvcG9zYWw6YzkwM2Q4MzQtNDI0Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_79423";"la loi de séparation entre l'église et de l'état existe la faire appliquer pourquoi recommencer  elle est très bien"
"816";"UHJvcG9zYWw6ZjJhZTFkMjItNDRiOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_91271";"Passe par l'éducation"
"817";"UHJvcG9zYWw6NDYwOTFmY2UtNDJhNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_81063";"pas de signe religieux dans les écoles, administrations"
"818";"UHJvcG9zYWw6ZTZiNWU0N2ItMzkxMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_61027";"Pourrait on imaginer de mettre des lieux de culte en communauté ou en partage comme les cimetières"
"819";"UHJvcG9zYWw6YmIwNGEyMDctMzVjOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_55514";"L'application stricto sensu de la loi de 1905"
"820";"UHJvcG9zYWw6YjJhM2YzOTEtNDQxMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88491";"inutile de renforcer la laïcité. Le problème actuel ne concerne que l'Islam"
"821";"UHJvcG9zYWw6MGVkNzlkYmEtMWZkMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_12277";"On applique déjà les lois avec vigueur. Respect total de la laicité dans les lieux et établissement publiques"
"822";"UHJvcG9zYWw6MmU1ZDc0NTctM2JhNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_65305";"C'est une question de pratique. Comme aujourd'hui, il faut que chaque culte ou tradition philosophique se sente partie prenante de la République avec des consultations régulières et la présence de représentants de la nation à des moments de cette communauté. Les cultes doivent organisés de façon stable et transparente (y compris financièrement). Les cultes les plus récemment installés en France (Islam, Bouddhisme...) doivent être aidés à se doter d'institutions représentatives du type de celles des cultes existant."
"823";"UHJvcG9zYWw6MTYzZjMyZmQtNDgwNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_109192";"On a la loi de 1905 qui est une richesse de notre pays. Respectons là."
"824";"UHJvcG9zYWw6MDM4MTQzZWItNDMxNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_81843";"Non réponse"
"825";"UHJvcG9zYWw6MGY5ZDlkYTctNDdkNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_108480";"Encadrer les religions (charte citoyenne signées aussi par les étrangers résidant en France) pour qu'elles respectent toutes notre démocratie."
"826";"UHJvcG9zYWw6Y2FjMTNhNDItMzUxMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_54246";"La loi sur la laïcité est suffisante et doit être appliquée tout simplement. La place d'un élu n'est sans doute pas au repas du CRIF ou à la fin du Ramadan. En revanche, il a tout à fait sa place à une cérémonie religieuse dans le cadre d'une commémoration. A titre privé, il doit pouvoir pratiquer sa religion, s'il en a une. Ne pas confondre laïcité et laïcisme!"
"827";"UHJvcG9zYWw6ZTlhZTkyMDktNDQ0Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_90091";"Respect de la loi de 1905.  La religion relève de la vie privée de chacun."
"828";"UHJvcG9zYWw6Yzc2ODQwMzItMWY1ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_10867";"l état fait bien son boulot,pas les religions"
"829";"UHJvcG9zYWw6YzIxYjk0MzctNDY4NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_100565";"?"
"830";"UHJvcG9zYWw6NjQ2YjI2MzgtMjk4ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_38505";"Je crois que plus on s'en occupera et plus il y aura de problèmes. Laissez la population s'organiser. Vous ne pouvez pas demander à quelqu'un de mettre sa foi ou ses croyances de côté pour prendre une décision. Inévitablement son subconscient et son éducation interviendront. Par contre, il y a nécessité  de bannir les extrémismes"
"831";"UHJvcG9zYWw6Y2M4OTRiYjItNDFlZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_79137";"Non réponse"
"832";"UHJvcG9zYWw6YTlkOTU0NWEtNDZmMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_102794";"La loi de 1901 définit clairement le cadre. Pourquoi y retoucher ?"
"833";"UHJvcG9zYWw6NmJhOTBhNTUtMmJlNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_41741";"Ne pas autoriser de signe laïque dans les lieux publics (rue, plage, école, ...) Punir via une amende ceux qui enfreignent les règles"
"834";"UHJvcG9zYWw6OWYxNTMyMGMtMzY0YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_56581";"Interdire tout insigne religieux en dehors de chez sois et du lieu de culte. L'état ne dois pas favoriser une religion sauf les bâtiments qui font parti de notre patrimoine"
"835";"UHJvcG9zYWw6YjdlMDM5NTYtM2UwYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_70740";"La laïcité n'a pas à être renforcée, elle a à être observée : séparation des Eglises et de l'Etat, frontière entre l'espace publique et l'espace privé. La laïcité ne doit pas être instrumentalisée pour effacer la religion catholique de notre culture, de notre histoire et de nos traditions. Cela serait aussi absurde que d'effacer notre héritage laïc au profit du seul catholicisme. Il est normal que notre société soit imprégnée de catholicisme (comme de philosophie et littérature grecque ou de droit romain), car la religion catholique a façonné notre nation, et aucune autre religion ne peut revendiquer la même importance. Il est normal que les jours fériés soient d'origine catholique (pour certains), que les cloches des églises continuent de sonner, etc."
"836";"UHJvcG9zYWw6NDYxN2M2YjMtMzg4Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_60392";"Non réponse"
"837";"UHJvcG9zYWw6ODdiYzRlZmYtMWUyYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_322";"Loi 1905"
"838";"UHJvcG9zYWw6Y2FiZWQ1M2YtNDcwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_103362";"Enseigner l'histoire des religions, à bien distinguer des """"catéchismes"""", sur la base de l'humanisme."
"839";"UHJvcG9zYWw6ZjBkMzAyZDYtNDQ0Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_90445";"Non réponse"
"840";"UHJvcG9zYWw6YjRkZjljNzgtNDhhOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_110747";"D'abord lui donner une définition précise faisant l'unanimité la diffuser chez tous les citoyens et  éduquer les enfants pour leur faire comprendre ce qu'est la laïcité"
"841";"UHJvcG9zYWw6NDFkMzU2ZDYtMmM3YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_42302";"Non réponse"
"842";"UHJvcG9zYWw6YmRmMzU2YjgtNDkwNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_113436";"Non réponse"
"843";"UHJvcG9zYWw6OTQ2YjczNTktNDZiYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_102436";"Non réponse"
"844";"UHJvcG9zYWw6N2I3YmZhNDQtNDMxMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_81773";"Non réponse"
"845";"UHJvcG9zYWw6ZjlmOTljZTUtMWY0OS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_10206";"Rien, la loi de 1905 se suffit à elle même, il faut seulement veiller à son application sur tous le territoire de la République: il faut donc y inclure l'Alsace et la Lorraine."
"846";"UHJvcG9zYWw6NTAzNTNjMmQtMjI2OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_22860";"Arrêter de parler des religions à tous les débats quand plus de 50% des gens se disent Athées en France."
"847";"UHJvcG9zYWw6OGFiNDdmMmEtNDhjZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_111499";"Non réponse"
"848";"UHJvcG9zYWw6NjllZjZlYTgtM2QzNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_68191";"appliquer simplement la loi, pour une laïcité ouverte, intelligente,, neutre, et en finir avec ces réactions buttées et stupides qui ne sont pas laïques mais """"laîcardes"""" ! Toute personne a le droit de suivre son chemin, croyant ou non, à condition qu'il respecte l'autre."
